day,product,held,sell_quantity,spot_price,future_price,liquidating,sold_this_turn,decision,revenue,agent
9,WHEAT,1,1,34,33.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
9,WHEAT,1,1,34,33.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
9,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
9,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
9,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
9,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
9,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
9,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
9,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
9,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
9,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
9,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
9,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
9,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
10,WHEAT,5,5,34,35.0,False,0,HOLD,0,agent_d
10,CARROT,1,1,32,33.0,False,0,HOLD,0,agent_d
10,WOOL,4,4,200,199.0,False,0,HOLD,0,agent_d
10,WHEAT,6,6,34,,False,0,HOLD,0,agent_a
10,WOOL,4,4,200,,False,0,HOLD,0,agent_a
10,WHEAT,2,2,34,35.0,False,3,SELL,102,agent_d
10,WHEAT,2,2,34,,False,4,SELL,136,agent_a
10,WHEAT,2,2,34,35.0,False,0,HOLD,0,agent_d
10,WHEAT,2,2,34,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,34,35.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,34,36.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,34,36.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,34,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,36.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,37.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,37.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,37.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,37.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,37.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,37.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,37.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,37.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,37.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,37.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,37.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,38.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,38.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
10,WHEAT,1,1,35,38.0,False,0,HOLD,0,agent_d
10,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
11,WHEAT,5,5,35,37.0,False,0,HOLD,0,agent_d
11,STRAWBERRY,6,6,160,85.0,False,0,HOLD,0,agent_d
11,MELON,59,59,272,84.0,False,0,HOLD,0,agent_d
11,WHEAT,5,5,35,,False,0,HOLD,0,agent_a
11,STRAWBERRY,6,6,160,,False,0,HOLD,0,agent_a
11,MELON,59,59,272,,False,0,HOLD,0,agent_a
11,WHEAT,2,2,35,37.0,False,3,SELL,105,agent_d
11,MELON,38,38,244,46.0,False,21,PARTIAL_SELL,5124,agent_d
11,WHEAT,2,2,35,,False,3,SELL,105,agent_a
11,MELON,44,44,244,,False,15,PARTIAL_SELL,3660,agent_a
11,WHEAT,2,2,35,37.0,False,0,HOLD,0,agent_d
11,MELON,17,17,214,10.0,False,21,SELL,4494,agent_d
11,WHEAT,2,2,35,,False,0,HOLD,0,agent_a
11,MELON,29,29,214,,False,15,PARTIAL_SELL,3210,agent_a
11,MELON,14,14,165,,False,15,SELL,2475,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,35,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,35,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,35,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,35,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,35,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,35,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,35,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,35,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,35,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
11,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
11,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
11,MELON,14,14,165,,False,0,HOLD,0,agent_a
12,WHEAT,2,2,36,38.0,False,0,HOLD,0,agent_d
12,STRAWBERRY,2,2,156,41.0,False,0,HOLD,0,agent_d
12,WHEAT,2,2,36,,False,0,HOLD,0,agent_a
12,STRAWBERRY,2,2,156,,False,0,HOLD,0,agent_a
12,MELON,14,14,165,,False,0,HOLD,0,agent_a
12,WHEAT,2,2,36,38.0,False,0,HOLD,0,agent_d
12,WHEAT,2,2,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,2,2,36,38.0,False,0,HOLD,0,agent_d
12,WHEAT,2,2,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,2,2,36,38.0,False,0,HOLD,0,agent_d
12,WHEAT,2,2,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,36,38.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,36,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,36,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,36,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,36,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,36,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,36,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,36,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,36,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,36,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
12,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
12,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
12,MELON,14,14,167,,False,0,HOLD,0,agent_a
13,WHEAT,2,2,37,39.0,False,0,HOLD,0,agent_d
13,STRAWBERRY,5,5,158,41.0,False,0,HOLD,0,agent_d
13,MELON,5,5,167,10.0,False,0,HOLD,0,agent_d
13,WOOL,4,4,215,232.0,False,0,HOLD,0,agent_d
13,WHEAT,2,2,37,,False,0,HOLD,0,agent_a
13,STRAWBERRY,5,5,158,,False,0,HOLD,0,agent_a
13,MELON,19,19,167,,False,0,HOLD,0,agent_a
13,WOOL,4,4,215,,False,0,HOLD,0,agent_a
13,WHEAT,2,2,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,2,2,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,2,2,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,2,2,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,37,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,37,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,38,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,38,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
13,WHEAT,1,1,38,39.0,False,0,HOLD,0,agent_d
13,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
13,MELON,19,19,160,,False,0,HOLD,0,agent_a
14,WHEAT,2,2,38,39.0,False,0,HOLD,0,agent_d
14,STRAWBERRY,2,2,156,41.0,False,0,HOLD,0,agent_d
14,WHEAT,2,2,38,,False,0,HOLD,0,agent_a
14,STRAWBERRY,2,2,156,,False,0,HOLD,0,agent_a
14,MELON,19,19,160,,False,0,HOLD,0,agent_a
14,WHEAT,2,2,38,39.0,False,0,HOLD,0,agent_d
14,WHEAT,2,2,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,2,2,38,39.0,False,0,HOLD,0,agent_d
14,WHEAT,2,2,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
14,WHEAT,1,1,38,40.0,False,0,HOLD,0,agent_d
14,WHEAT,1,1,38,,False,0,HOLD,0,agent_a
14,MELON,19,19,162,,False,0,HOLD,0,agent_a
15,WHEAT,2,2,38,41.0,False,0,HOLD,0,agent_d
15,STRAWBERRY,6,6,158,76.0,False,0,HOLD,0,agent_d
15,WHEAT,2,2,38,,False,0,HOLD,0,agent_a
15,STRAWBERRY,6,6,158,,False,0,HOLD,0,agent_a
15,MELON,19,19,162,,False,0,HOLD,0,agent_a
15,WHEAT,2,2,39,41.0,False,0,HOLD,0,agent_d
15,WHEAT,2,2,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,2,2,39,41.0,False,0,HOLD,0,agent_d
15,WHEAT,2,2,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,2,2,39,41.0,False,0,HOLD,0,agent_d
15,WHEAT,2,2,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,41.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,41.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,41.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,41.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,41.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,41.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,41.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,42.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,42.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,42.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,42.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,42.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,42.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,42.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,42.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,42.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,42.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
15,WHEAT,1,1,39,42.0,False,0,HOLD,0,agent_d
15,WHEAT,1,1,39,,False,0,HOLD,0,agent_a
15,MELON,19,19,164,,False,0,HOLD,0,agent_a
16,WHEAT,3,3,39,42.0,False,0,HOLD,0,agent_d
16,STRAWBERRY,2,2,159,76.0,False,0,HOLD,0,agent_d
16,WOOL,4,4,231,237.0,False,0,HOLD,0,agent_d
16,WHEAT,3,3,39,,False,0,HOLD,0,agent_a
16,STRAWBERRY,2,2,159,,False,0,HOLD,0,agent_a
16,MELON,19,19,164,,False,0,HOLD,0,agent_a
16,WOOL,4,4,231,,False,0,HOLD,0,agent_a
16,WHEAT,2,2,39,42.0,False,1,PARTIAL_SELL,39,agent_d
16,WHEAT,2,2,39,,False,1,PARTIAL_SELL,39,agent_a
16,MELON,19,19,165,,False,0,HOLD,0,agent_a
16,WHEAT,2,2,39,42.0,False,0,HOLD,0,agent_d
